,incident_id,description,category,urgency,status,ci_id,cr_number,resolution,tags,incident_date,cause,app,app_name,trace_id
858,INC10858,Application not responding,Database,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"dns, firewall, auth",2025-03-08,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
859,INC10859,High latency in application,Network,Medium,Open,"NW201,NW202,NW203",CRQ917481,Issue resolved after thorough analysis and corrective action taken.,"crash, router, latency",2025-03-13,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
860,INC10860,Unable to access service,Performance,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, timeout, auth",2025-03-13,Generic operational issue requiring investigation.,DBG,Database Group,
861,INC10861,Firewall blocking outgoing traffic,Performance,High,Resolved,"FW001,FW003,FW002",CRQ940271,Issue resolved after thorough analysis and corrective action taken.,"auth, dns, timeout",2025-03-14,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,98276ed8-3138-4f99-9ef2-46ce960870e7
862,INC10862,Application not responding,Connectivity,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, timeout",2025-03-16,Generic operational issue requiring investigation.,DBG,Database Group,f53433bd-95ee-4f21-a665-77842d8e3f74
863,INC10863,DNS lookup failed,Authentication,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"latency, router, dns",2025-02-26,Generic operational issue requiring investigation.,NOG,Network Operations Group,8870516f-fcac-4e40-90da-f82297b79167
864,INC10864,Authentication failed for multiple users,Database,Low,Resolved,"AU301,AU303",CRQ952196,Issue resolved after thorough analysis and corrective action taken.,"auth, dns, crash",2025-03-15,Incident caused due to a recent change implementation which led to system instability.,AIG,Authentication and Identity Group,3ae999e0-45de-4919-81f7-09cdd750c8fa
865,INC10865,Application not responding,Performance,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, db, crash",2025-03-20,Generic operational issue requiring investigation.,DBG,Database Group,
866,INC10866,Authentication failed for multiple users,Connectivity,Low,In Progress,"FW003,FW002",CRQ914955,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, firewall, db",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,d0c201d3-ab5c-4210-862f-3c3c4c0b945d
867,INC10867,High latency in application,Database,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, latency",2025-02-24,Generic operational issue requiring investigation.,DBG,Database Group,ecfd1f9c-ed7f-4562-8e72-14b541f6e3a7
868,INC10868,Authentication failed for multiple users,Network,High,In Progress,"DB101,DB102,DB103",CRQ994293,Issue resolved after thorough analysis and corrective action taken.,"latency, dns, db",2025-03-01,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,cf8ad597-3223-4714-a997-3c1ae8da7d85
869,INC10869,Packet loss observed,Database,Low,In Progress,"FW001,FW003",CRQ970012,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, latency, router",2025-03-19,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
870,INC10870,DNS lookup failed,Database,Medium,Resolved,"NW203,NW202",CRQ959933,Configuration corrected and validated with relevant teams before restoration.,"router, timeout, auth",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
871,INC10871,Packet loss observed,Authentication,Low,Resolved,"FW002,FW003,FW001",CRQ955468,Issue resolved after thorough analysis and corrective action taken.,"firewall, dns, router",2025-02-25,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
872,INC10872,Service timeout in EU region,Performance,High,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, firewall, auth",2025-02-25,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,7b01f58d-14ab-4592-b3f5-3635ffd12a9f
873,INC10873,High latency in application,Connectivity,Medium,Resolved,"NW201,NW202,NW203",CRQ929539,Issue resolved after thorough analysis and corrective action taken.,"latency, timeout, auth",2025-03-15,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
874,INC10874,Packet loss observed,Database,High,Resolved,,,Configuration corrected and validated with relevant teams before restoration.,"crash, db, firewall",2025-02-23,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,bb23b73e-7603-4869-8733-cb2ca80b18b2
875,INC10875,High latency in application,Connectivity,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, auth, latency",2025-03-21,Generic operational issue requiring investigation.,NOG,Network Operations Group,45ce88c5-85fc-47d3-aa17-85258c4cd932
876,INC10876,Unable to access service,Connectivity,Medium,Open,"FW002,FW001",CRQ969304,Issue resolved after thorough analysis and corrective action taken.,"router, firewall, db",2025-03-11,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
877,INC10877,Unable to access service,Authentication,Medium,Open,"NW202,NW201",CRQ969652,Issue resolved after thorough analysis and corrective action taken.,"crash, latency, dns",2025-03-01,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
878,INC10878,High latency in application,Connectivity,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"dns, firewall, auth",2025-03-14,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
879,INC10879,DNS lookup failed,Performance,Low,In Progress,"DB101,DB103",CRQ968946,Issue resolved after thorough analysis and corrective action taken.,"dns, db, latency",2025-03-19,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
880,INC10880,DNS lookup failed,Network,Low,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"latency, crash, firewall",2025-03-01,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
881,INC10881,High latency in application,Connectivity,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, crash, dns",2025-03-10,Generic operational issue requiring investigation.,NOG,Network Operations Group,
882,INC10882,Application not responding,Database,High,In Progress,FW001,CRQ914294,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, latency, firewall",2025-03-03,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
883,INC10883,Unable to access service,Authentication,High,In Progress,"FW002,FW003",CRQ984870,Issue resolved after thorough analysis and corrective action taken.,"router, db, firewall",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,e87e7898-59ba-4f62-8aa6-bd30f01a0966
884,INC10884,High latency in application,Performance,High,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"firewall, crash, db",2025-03-07,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,df2f0fbd-2f08-477f-b834-8649e6369218
885,INC10885,Service timeout in EU region,Network,Medium,Resolved,,,Configuration corrected and validated with relevant teams before restoration.,"dns, timeout, router",2025-02-23,Generic operational issue requiring investigation.,NOG,Network Operations Group,
886,INC10886,Service timeout in EU region,Connectivity,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, firewall, latency",2025-03-20,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,a013414e-1f4a-4554-a693-aad503838aea
887,INC10887,High latency in application,Network,High,In Progress,FW002,CRQ924814,Issue resolved after thorough analysis and corrective action taken.,"latency, db, firewall",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
888,INC10888,Service timeout in EU region,Database,Medium,Resolved,"DB103,DB101",CRQ906962,Resolved by restarting the impacted services and monitoring the system for stability.,"db, router, latency",2025-02-26,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,9fa37533-ab21-42fa-90df-1f778922d66c
889,INC10889,Authentication failed for multiple users,Authentication,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, db, crash",2025-03-03,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
890,INC10890,Firewall blocking outgoing traffic,Database,High,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, latency, auth",2025-02-22,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,d57ef93d-df88-47fc-9183-e929c08794fb
891,INC10891,Authentication failed for multiple users,Network,High,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"router, db, firewall",2025-03-17,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,be83ef8c-650b-452b-8505-fcbab7ee054c
892,INC10892,System rebooted unexpectedly,Database,Medium,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"latency, firewall, router",2025-03-16,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,37765914-ab69-4261-85f8-c980e99f5e9c
893,INC10893,Firewall blocking outgoing traffic,Authentication,Medium,Open,"FW001,FW002",CRQ978369,Issue resolved after thorough analysis and corrective action taken.,"db, dns, timeout",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,828b9916-3ad9-42c3-b3b3-16411bb9a9cc
894,INC10894,Authentication failed for multiple users,Performance,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, latency, crash",2025-03-02,Generic operational issue requiring investigation.,NOG,Network Operations Group,468da1db-09c1-40cd-9a8e-ca4decca5cc1
895,INC10895,High latency in application,Connectivity,Low,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, latency, crash",2025-02-25,Generic operational issue requiring investigation.,NOG,Network Operations Group,852598b6-c9a0-4bf6-ac45-e4fa3cc77ac3
